data_lancamento,tipo,categoria,subcategoria,descricao,cliente_fornecedor,centro_custo,valor,data_vencimento,data_pagamento,status,conta,ano,mes,mes_nome,trimestre,valor_receita,valor_despesa,resultado,em_aberto,pago_recebido,atrasado,dias_para_pagamento,dias_atraso
2025-08-14,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Beta,Comercial,11237.94,2025-08-29,2025-08-27,Recebido,Conta Investimento,2025,8,August,T3,11237.94,0.0,11237.94,False,True,False,-2.0,0
2025-08-15,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Beta,Financeiro,3267.75,2025-09-14,,Atrasado,Conta Digital,2025,8,August,T3,0.0,3267.75,-3267.75,True,False,True,,0
2025-08-15,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,Financeiro,7976.85,2025-09-14,2025-09-11,Pago,Conta Digital,2025,8,August,T3,0.0,7976.85,-7976.85,False,True,False,-3.0,0
2025-08-15,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Delta,Projetos,7453.57,2025-09-14,2025-09-14,Recebido,Conta Corrente,2025,8,August,T3,7453.57,0.0,7453.57,False,True,False,0.0,0
2025-08-15,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Ômega,Projetos,6121.11,2025-09-14,2025-09-12,Recebido,Conta Corrente,2025,8,August,T3,6121.11,0.0,6121.11,False,True,False,-2.0,0
2025-08-16,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Digital,TI,1172.52,2025-08-26,2025-08-25,Pago,Conta Digital,2025,8,August,T3,0.0,1172.52,-1172.52,False,True,False,-1.0,0
2025-08-17,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Atlas,TI,1056.88,2025-09-06,2025-09-06,Pago,Conta Investimento,2025,8,August,T3,0.0,1056.88,-1056.88,False,True,False,0.0,0
2025-08-17,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Atlas,Operacional,978.59,2025-10-01,2025-09-28,Pago,Conta Digital,2025,8,August,T3,0.0,978.59,-978.59,False,True,False,-3.0,0
2025-08-17,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Consultoria,8473.76,2025-09-16,,Em Aberto,Conta Digital,2025,8,August,T3,8473.76,0.0,8473.76,True,False,False,,0
2025-08-18,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,Operacional,3032.76,2025-08-28,2025-08-25,Pago,Conta Digital,2025,8,August,T3,0.0,3032.76,-3032.76,False,True,False,-3.0,0
2025-08-18,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Alpha,Consultoria,4971.65,2025-09-17,2025-09-14,Recebido,Conta Digital,2025,8,August,T3,4971.65,0.0,4971.65,False,True,False,-3.0,0
2025-08-19,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,RH,977.31,2025-09-18,2025-09-16,Pago,Conta Corrente,2025,8,August,T3,0.0,977.31,-977.31,False,True,False,-2.0,0
2025-08-19,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Central,TI,747.87,2025-09-08,2025-09-03,Pago,Conta Corrente,2025,8,August,T3,0.0,747.87,-747.87,False,True,False,-5.0,0
2025-08-19,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Central,Operacional,2454.78,2025-09-18,,Em Aberto,Conta Corrente,2025,8,August,T3,0.0,2454.78,-2454.78,True,False,False,,0
2025-08-19,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Beta,Projetos,17297.88,2025-10-03,2025-09-30,Recebido,Conta Investimento,2025,8,August,T3,17297.88,0.0,17297.88,False,True,False,-3.0,0
2025-08-21,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Comercial,1355.16,2025-08-31,,Em Aberto,Conta Digital,2025,8,August,T3,0.0,1355.16,-1355.16,True,False,False,,0
2025-08-21,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,Administrativo,6907.2,2025-09-20,2025-09-18,Pago,Conta Corrente,2025,8,August,T3,0.0,6907.2,-6907.2,False,True,False,-2.0,0
2025-08-21,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Central,RH,991.17,2025-09-20,2025-09-17,Pago,Conta Digital,2025,8,August,T3,0.0,991.17,-991.17,False,True,False,-3.0,0
2025-08-21,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Projetos,5656.97,2025-09-05,,Atrasado,Conta Corrente,2025,8,August,T3,5656.97,0.0,5656.97,True,False,True,,0
2025-08-21,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Projetos,7447.98,2025-09-20,2025-09-20,Recebido,Conta Investimento,2025,8,August,T3,7447.98,0.0,7447.98,False,True,False,0.0,0
2025-08-21,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Ômega,Projetos,10824.31,2025-09-10,2025-09-07,Recebido,Conta Investimento,2025,8,August,T3,10824.31,0.0,10824.31,False,True,False,-3.0,0
2025-08-22,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,1162.1,2025-09-06,2025-09-01,Pago,Conta Digital,2025,8,August,T3,0.0,1162.1,-1162.1,False,True,False,-5.0,0
2025-08-23,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,227.29,2025-09-02,2025-09-02,Pago,Conta Digital,2025,8,August,T3,0.0,227.29,-227.29,False,True,False,0.0,0
2025-08-24,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,Operacional,1209.31,2025-09-08,2025-09-06,Pago,Conta Investimento,2025,8,August,T3,0.0,1209.31,-1209.31,False,True,False,-2.0,0
2025-08-24,Despesa,Operacional,Energia,Conta de energia,Fornecedor Prime,Administrativo,1587.23,2025-09-03,,Atrasado,Conta Digital,2025,8,August,T3,0.0,1587.23,-1587.23,True,False,True,,0
2025-08-25,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Beta,RH,415.05,2025-09-09,2025-09-04,Pago,Conta Digital,2025,8,August,T3,0.0,415.05,-415.05,False,True,False,-5.0,0
2025-08-25,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Prime,RH,129.14,2025-09-04,2025-09-04,Pago,Conta Digital,2025,8,August,T3,0.0,129.14,-129.14,False,True,False,0.0,0
2025-08-25,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Digital,TI,18388.11,2025-10-09,2025-10-07,Pago,Conta Investimento,2025,8,August,T3,0.0,18388.11,-18388.11,False,True,False,-2.0,0
2025-08-26,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Central,Comercial,1509.21,2025-09-10,,Em Aberto,Conta Investimento,2025,8,August,T3,0.0,1509.21,-1509.21,True,False,False,,0
2025-08-26,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,Administrativo,4235.12,2025-10-25,2025-10-22,Pago,Conta Investimento,2025,8,August,T3,0.0,4235.12,-4235.12,False,True,False,-3.0,0
2025-08-27,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Atlas,Administrativo,347.78,2025-09-16,2025-09-11,Pago,Conta Investimento,2025,8,August,T3,0.0,347.78,-347.78,False,True,False,-5.0,0
2025-08-27,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Digital,Administrativo,255.02,2025-09-16,2025-09-11,Pago,Conta Corrente,2025,8,August,T3,0.0,255.02,-255.02,False,True,False,-5.0,0
2025-08-27,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Alpha,Projetos,5349.07,2025-09-16,2025-09-11,Recebido,Conta Corrente,2025,8,August,T3,5349.07,0.0,5349.07,False,True,False,-5.0,0
2025-08-28,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Atlas,Administrativo,419.14,2025-09-27,,Em Aberto,Conta Digital,2025,8,August,T3,0.0,419.14,-419.14,True,False,False,,0
2025-08-28,Receita,Serviços,Projetos,Projeto de análise,Cliente Gama,Comercial,13481.86,2025-09-27,2025-09-25,Recebido,Conta Investimento,2025,8,August,T3,13481.86,0.0,13481.86,False,True,False,-2.0,0
2025-08-29,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,Comercial,404.15,2025-09-03,2025-09-01,Pago,Conta Investimento,2025,8,August,T3,0.0,404.15,-404.15,False,True,False,-2.0,0
2025-08-30,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,RH,1251.15,2025-09-29,2025-09-24,Pago,Conta Investimento,2025,8,August,T3,0.0,1251.15,-1251.15,False,True,False,-5.0,0
2025-08-30,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Beta,Administrativo,4454.96,2025-09-04,2025-09-02,Pago,Conta Digital,2025,8,August,T3,0.0,4454.96,-4454.96,False,True,False,-2.0,0
2025-08-30,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Prime,RH,704.71,2025-09-29,2025-09-27,Pago,Conta Digital,2025,8,August,T3,0.0,704.71,-704.71,False,True,False,-2.0,0
2025-08-30,Receita,Serviços,Projetos,Projeto de implantação,Cliente Delta,Projetos,10990.44,2025-09-09,2025-09-06,Recebido,Conta Investimento,2025,8,August,T3,10990.44,0.0,10990.44,False,True,False,-3.0,0
2025-08-31,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Central,RH,5104.58,2025-09-30,,Cancelado,Conta Corrente,2025,8,August,T3,0.0,5104.58,-5104.58,False,False,False,,0
2025-09-01,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Ômega,Comercial,11028.08,2025-10-01,2025-09-28,Recebido,Conta Digital,2025,9,September,T3,11028.08,0.0,11028.08,False,True,False,-3.0,0
2025-09-03,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Alpha,Consultoria,3253.22,2025-09-18,2025-09-15,Recebido,Conta Digital,2025,9,September,T3,3253.22,0.0,3253.22,False,True,False,-3.0,0
2025-09-03,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Comercial,3764.05,2025-09-08,2025-09-07,Recebido,Conta Digital,2025,9,September,T3,3764.05,0.0,3764.05,False,True,False,-1.0,0
2025-09-04,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Comercial,956.08,2025-10-04,2025-10-02,Pago,Conta Digital,2025,9,September,T3,0.0,956.08,-956.08,False,True,False,-2.0,0
2025-09-04,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Digital,Comercial,23352.67,2025-09-14,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,23352.67,-23352.67,True,False,False,,0
2025-09-04,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Beta,Comercial,12821.71,2025-10-04,2025-10-01,Recebido,Conta Corrente,2025,9,September,T3,12821.71,0.0,12821.71,False,True,False,-3.0,0
2025-09-04,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Gama,Projetos,5293.84,2025-09-09,2025-09-04,Recebido,Conta Corrente,2025,9,September,T3,5293.84,0.0,5293.84,False,True,False,-5.0,0
2025-09-06,Despesa,Operacional,Software,Sistemas corporativos,Fornecedor Beta,TI,2101.83,2025-09-21,2025-09-18,Pago,Conta Corrente,2025,9,September,T3,0.0,2101.83,-2101.83,False,True,False,-3.0,0
2025-09-06,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Atlas,TI,990.81,2025-09-16,2025-09-13,Pago,Conta Investimento,2025,9,September,T3,0.0,990.81,-990.81,False,True,False,-3.0,0
2025-09-07,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Atlas,TI,520.61,2025-09-17,2025-09-17,Pago,Conta Investimento,2025,9,September,T3,0.0,520.61,-520.61,False,True,False,0.0,0
2025-09-07,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Beta,Projetos,3925.46,2025-10-07,2025-10-06,Recebido,Conta Digital,2025,9,September,T3,3925.46,0.0,3925.46,False,True,False,-1.0,0
2025-09-07,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Delta,Comercial,13406.01,2025-09-27,2025-09-27,Recebido,Conta Investimento,2025,9,September,T3,13406.01,0.0,13406.01,False,True,False,0.0,0
2025-09-08,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,RH,497.08,2025-10-08,,Em Aberto,Conta Corrente,2025,9,September,T3,0.0,497.08,-497.08,True,False,False,,0
2025-09-08,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Beta,Comercial,15809.98,2025-10-08,,Cancelado,Conta Corrente,2025,9,September,T3,0.0,15809.98,-15809.98,False,False,False,,0
2025-09-09,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Central,TI,1544.42,2025-09-19,2025-09-14,Pago,Conta Corrente,2025,9,September,T3,0.0,1544.42,-1544.42,False,True,False,-5.0,0
2025-09-09,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Digital,Comercial,1558.09,2025-10-09,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,1558.09,-1558.09,True,False,False,,0
2025-09-09,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Central,TI,3197.63,2025-10-09,2025-10-07,Pago,Conta Corrente,2025,9,September,T3,0.0,3197.63,-3197.63,False,True,False,-2.0,0
2025-09-09,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Central,Comercial,8379.91,2025-10-09,2025-10-07,Pago,Conta Digital,2025,9,September,T3,0.0,8379.91,-8379.91,False,True,False,-2.0,0
2025-09-09,Despesa,Operacional,Software,Licença de software,Fornecedor Prime,Administrativo,1087.87,2025-11-08,2025-11-08,Pago,Conta Digital,2025,9,September,T3,0.0,1087.87,-1087.87,False,True,False,0.0,0
2025-09-09,Despesa,Operacional,Software,Sistemas corporativos,Fornecedor Beta,Operacional,3293.75,2025-09-19,2025-09-16,Pago,Conta Corrente,2025,9,September,T3,0.0,3293.75,-3293.75,False,True,False,-3.0,0
2025-09-09,Receita,Serviços,Projetos,Projeto de implantação,Cliente Alpha,Consultoria,6640.05,2025-09-19,2025-09-16,Recebido,Conta Digital,2025,9,September,T3,6640.05,0.0,6640.05,False,True,False,-3.0,0
2025-09-10,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,TI,2275.79,2025-10-10,2025-10-10,Pago,Conta Corrente,2025,9,September,T3,0.0,2275.79,-2275.79,False,True,False,0.0,0
2025-09-10,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Prime,Financeiro,539.99,2025-09-30,2025-09-30,Pago,Conta Digital,2025,9,September,T3,0.0,539.99,-539.99,False,True,False,0.0,0
2025-09-10,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Central,Operacional,1433.24,2025-09-25,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,1433.24,-1433.24,True,False,False,,0
2025-09-10,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Projetos,5223.41,2025-09-25,,Atrasado,Conta Digital,2025,9,September,T3,5223.41,0.0,5223.41,True,False,True,,0
2025-09-10,Receita,Serviços,Projetos,Projeto de implantação,Cliente Ômega,Comercial,13895.3,2025-10-10,,Em Aberto,Conta Investimento,2025,9,September,T3,13895.3,0.0,13895.3,True,False,False,,0
2025-09-11,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Prime,Operacional,9311.71,2025-10-11,2025-10-10,Pago,Conta Digital,2025,9,September,T3,0.0,9311.71,-9311.71,False,True,False,-1.0,0
2025-09-11,Receita,Serviços,Projetos,Projeto de implantação,Cliente Gama,Consultoria,7942.05,2025-10-11,,Em Aberto,Conta Investimento,2025,9,September,T3,7942.05,0.0,7942.05,True,False,False,,0
2025-09-11,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Ômega,Projetos,12553.71,2025-09-21,2025-09-19,Recebido,Conta Digital,2025,9,September,T3,12553.71,0.0,12553.71,False,True,False,-2.0,0
2025-09-12,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Prime,Financeiro,7391.68,2025-09-27,2025-09-27,Pago,Conta Corrente,2025,9,September,T3,0.0,7391.68,-7391.68,False,True,False,0.0,0
2025-09-12,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Beta,Administrativo,4269.39,2025-10-02,2025-10-01,Pago,Conta Corrente,2025,9,September,T3,0.0,4269.39,-4269.39,False,True,False,-1.0,0
2025-09-12,Despesa,Operacional,Software,Licença de software,Fornecedor Digital,TI,2500.4,2025-09-27,2025-09-26,Pago,Conta Digital,2025,9,September,T3,0.0,2500.4,-2500.4,False,True,False,-1.0,0
2025-09-13,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Consultoria,6811.59,2025-10-03,2025-10-02,Recebido,Conta Corrente,2025,9,September,T3,6811.59,0.0,6811.59,False,True,False,-1.0,0
2025-09-13,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Ômega,Consultoria,3227.69,2025-09-18,,Em Aberto,Conta Digital,2025,9,September,T3,3227.69,0.0,3227.69,True,False,False,,0
2025-09-14,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Digital,Financeiro,923.01,2025-09-19,,Atrasado,Conta Corrente,2025,9,September,T3,0.0,923.01,-923.01,True,False,True,,0
2025-09-14,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,RH,2655.69,2025-10-14,2025-10-09,Pago,Conta Corrente,2025,9,September,T3,0.0,2655.69,-2655.69,False,True,False,-5.0,0
2025-09-15,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Beta,Administrativo,4762.5,2025-10-05,2025-10-03,Pago,Conta Investimento,2025,9,September,T3,0.0,4762.5,-4762.5,False,True,False,-2.0,0
2025-09-15,Despesa,Comercial,Marketing,Material institucional,Fornecedor Central,Comercial,328.44,2025-11-14,,Em Aberto,Conta Corrente,2025,9,September,T3,0.0,328.44,-328.44,True,False,False,,0
2025-09-16,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Central,Administrativo,5201.75,2025-10-16,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,5201.75,-5201.75,True,False,False,,0
2025-09-16,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Administrativo,734.27,2025-10-06,2025-10-05,Pago,Conta Investimento,2025,9,September,T3,0.0,734.27,-734.27,False,True,False,-1.0,0
2025-09-16,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Alpha,Projetos,4907.91,2025-10-01,,Cancelado,Conta Digital,2025,9,September,T3,4907.91,0.0,4907.91,False,False,False,,0
2025-09-16,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Alpha,Comercial,3735.4,2025-10-16,2025-10-15,Recebido,Conta Investimento,2025,9,September,T3,3735.4,0.0,3735.4,False,True,False,-1.0,0
2025-09-16,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Gama,Projetos,34857.79,2025-09-26,,Atrasado,Conta Investimento,2025,9,September,T3,34857.79,0.0,34857.79,True,False,True,,0
2025-09-17,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Beta,TI,924.64,2025-10-17,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,924.64,-924.64,True,False,False,,0
2025-09-17,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Ômega,Projetos,2620.14,2025-10-17,2025-10-14,Recebido,Conta Digital,2025,9,September,T3,2620.14,0.0,2620.14,False,True,False,-3.0,0
2025-09-18,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Financeiro,9228.9,2025-09-28,2025-09-25,Pago,Conta Corrente,2025,9,September,T3,0.0,9228.9,-9228.9,False,True,False,-3.0,0
2025-09-19,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Alpha,Consultoria,27487.34,2025-09-29,2025-09-24,Recebido,Conta Digital,2025,9,September,T3,27487.34,0.0,27487.34,False,True,False,-5.0,0
2025-09-20,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Prime,Operacional,745.19,2025-10-20,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,745.19,-745.19,True,False,False,,0
2025-09-21,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Digital,Administrativo,348.77,2025-11-20,2025-11-17,Pago,Conta Investimento,2025,9,September,T3,0.0,348.77,-348.77,False,True,False,-3.0,0
2025-09-21,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,RH,7976.66,2025-10-06,2025-10-01,Pago,Conta Corrente,2025,9,September,T3,0.0,7976.66,-7976.66,False,True,False,-5.0,0
2025-09-21,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Operacional,2644.44,2025-10-11,2025-10-06,Pago,Conta Investimento,2025,9,September,T3,0.0,2644.44,-2644.44,False,True,False,-5.0,0
2025-09-21,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,RH,2929.83,2025-10-01,,Em Aberto,Conta Corrente,2025,9,September,T3,0.0,2929.83,-2929.83,True,False,False,,0
2025-09-21,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Delta,Consultoria,8964.65,2025-11-20,,Em Aberto,Conta Corrente,2025,9,September,T3,8964.65,0.0,8964.65,True,False,False,,0
2025-09-22,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Central,RH,1500.38,2025-10-12,2025-10-07,Pago,Conta Digital,2025,9,September,T3,0.0,1500.38,-1500.38,False,True,False,-5.0,0
2025-09-22,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Comercial,5103.94,2025-10-22,2025-10-20,Pago,Conta Investimento,2025,9,September,T3,0.0,5103.94,-5103.94,False,True,False,-2.0,0
2025-09-24,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Central,TI,555.03,2025-10-24,2025-10-23,Pago,Conta Digital,2025,9,September,T3,0.0,555.03,-555.03,False,True,False,-1.0,0
2025-09-24,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Beta,Consultoria,4377.06,2025-11-23,2025-11-21,Recebido,Conta Digital,2025,9,September,T3,4377.06,0.0,4377.06,False,True,False,-2.0,0
2025-09-25,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Comercial,6970.48,2025-09-30,2025-09-25,Pago,Conta Corrente,2025,9,September,T3,0.0,6970.48,-6970.48,False,True,False,-5.0,0
2025-09-25,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Prime,Financeiro,10555.5,2025-10-10,2025-10-09,Pago,Conta Investimento,2025,9,September,T3,0.0,10555.5,-10555.5,False,True,False,-1.0,0
2025-09-25,Receita,Serviços,Projetos,Projeto de análise,Cliente Alpha,Projetos,23566.56,2025-10-10,2025-10-05,Recebido,Conta Corrente,2025,9,September,T3,23566.56,0.0,23566.56,False,True,False,-5.0,0
2025-09-25,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Alpha,Projetos,3323.54,2025-09-30,2025-09-28,Recebido,Conta Digital,2025,9,September,T3,3323.54,0.0,3323.54,False,True,False,-2.0,0
2025-09-25,Receita,Serviços,Projetos,Projeto de análise,Cliente Delta,Consultoria,19042.12,2025-10-05,,Atrasado,Conta Corrente,2025,9,September,T3,19042.12,0.0,19042.12,True,False,True,,0
2025-09-26,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,Operacional,152.91,2025-10-26,,Atrasado,Conta Investimento,2025,9,September,T3,0.0,152.91,-152.91,True,False,True,,0
2025-09-27,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Digital,Administrativo,582.15,2025-10-17,2025-10-17,Pago,Conta Corrente,2025,9,September,T3,0.0,582.15,-582.15,False,True,False,0.0,0
2025-09-28,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Atlas,Financeiro,2029.9,2025-10-18,2025-10-13,Pago,Conta Investimento,2025,9,September,T3,0.0,2029.9,-2029.9,False,True,False,-5.0,0
2025-09-28,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Beta,Operacional,2065.91,2025-10-03,,Em Aberto,Conta Digital,2025,9,September,T3,0.0,2065.91,-2065.91,True,False,False,,0
2025-09-28,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Central,Operacional,442.33,2025-10-13,2025-10-13,Pago,Conta Investimento,2025,9,September,T3,0.0,442.33,-442.33,False,True,False,0.0,0
2025-09-28,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Alpha,Consultoria,2364.27,2025-10-18,2025-10-13,Recebido,Conta Digital,2025,9,September,T3,2364.27,0.0,2364.27,False,True,False,-5.0,0
2025-09-29,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,TI,9347.81,2025-10-29,2025-10-28,Pago,Conta Investimento,2025,9,September,T3,0.0,9347.81,-9347.81,False,True,False,-1.0,0
2025-09-29,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Projetos,4395.25,2025-10-19,2025-10-18,Recebido,Conta Corrente,2025,9,September,T3,4395.25,0.0,4395.25,False,True,False,-1.0,0
2025-09-30,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,TI,8653.2,2025-10-20,2025-10-18,Pago,Conta Corrente,2025,9,September,T3,0.0,8653.2,-8653.2,False,True,False,-2.0,0
2025-09-30,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Comercial,6111.46,2025-10-05,,Em Aberto,Conta Investimento,2025,9,September,T3,6111.46,0.0,6111.46,True,False,False,,0
2025-10-01,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Comercial,431.04,2025-10-11,2025-10-06,Pago,Conta Investimento,2025,10,October,T4,0.0,431.04,-431.04,False,True,False,-5.0,0
2025-10-02,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,Comercial,930.94,2025-10-22,,Cancelado,Conta Corrente,2025,10,October,T4,0.0,930.94,-930.94,False,False,False,,0
2025-10-02,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Central,TI,2930.15,2025-11-01,2025-10-29,Pago,Conta Corrente,2025,10,October,T4,0.0,2930.15,-2930.15,False,True,False,-3.0,0
2025-10-04,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Digital,Administrativo,8966.52,2025-10-19,2025-10-14,Pago,Conta Corrente,2025,10,October,T4,0.0,8966.52,-8966.52,False,True,False,-5.0,0
2025-10-04,Despesa,Operacional,Energia,Conta de energia,Fornecedor Prime,RH,861.42,2025-11-03,,Atrasado,Conta Investimento,2025,10,October,T4,0.0,861.42,-861.42,True,False,True,,0
2025-10-04,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Atlas,Comercial,383.0,2025-11-03,,Em Aberto,Conta Corrente,2025,10,October,T4,0.0,383.0,-383.0,True,False,False,,0
2025-10-04,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Alpha,Projetos,27517.29,2025-11-18,,Em Aberto,Conta Investimento,2025,10,October,T4,27517.29,0.0,27517.29,True,False,False,,0
2025-10-05,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,RH,7802.61,2025-11-04,,Em Aberto,Conta Investimento,2025,10,October,T4,0.0,7802.61,-7802.61,True,False,False,,0
2025-10-06,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Atlas,TI,2679.93,2025-10-16,2025-10-13,Pago,Conta Corrente,2025,10,October,T4,0.0,2679.93,-2679.93,False,True,False,-3.0,0
2025-10-06,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Ômega,Projetos,9730.72,2025-10-26,2025-10-23,Recebido,Conta Investimento,2025,10,October,T4,9730.72,0.0,9730.72,False,True,False,-3.0,0
